organization,initials,href,course_code,course_name,course_info,instructor,filtered_name,organization_code,organization_href
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+405,CE 405,Biyoenformatik için Programlama,"İnsan Genomu Projesi’nin ilk sonuçlarının yayınlandığı 2004 yılından itibaren yaşam bilimleri araştırmacılarının tıbbi uygulamaları temelden değiştirecek bir çok genetik bilgiye (DNA dizilim bilgisi, protein dizilimleri, yapıları v.b.) erişimi kolaylaşmıştır. Ancak bu bilgi birçok farklı ortamda/veri tabanında farklı formatlarda tutulmakta ve bu bilgilerin analizi ve kullanılabilmesi için birçok farklı algoritma ve araçtan yararlanılması gerekmektedir. Bu dersin amacı son dönemde bilgisayar biliminin en gözde araştırma konularından olan biyoenformatik alanındaki temel terminolojiyi ve problemleri tanıtmak ve bu problemlerin çözümü için geliştirilen algoritma, method ve araçlar konusunda bilinirliği/farkındalığı artırmaktır.",Öğr. Gör. İlker KORKMAZ,İLKER KORKMAZ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+407,CE 407,Bulut Bilişime Giriş,"Dersin amacı katılımcılara bulut bilişim ile ilgili mevcut uygulamaları tanıtmaktır. Bu ders kapsamında bulut bilişim modelleri, teknikleri ve mimarilerine odaklanılarak katılımcılara bulut bazlı yazılım sistemleri tasarlamak ve geliştirmek için gerekli bilgiler aktarılacaktır. SaaS, PaaS, IaaS ve IdaaS gibi kavramlar ve bu kavramlara yönelik hizmet sağlayıcıları tanıtılacaktır.",Dr. Öğr. Üyesi Kaya OĞUZ,KAYA OĞUZ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+450,CE 450,Dağıtık Sistemler ve Paralel Hesaplama,"Bu ders öğrencilere dağıtık sistem algoritma ve teknolojilerini sunacaktır. Konunun hem teorik temelleri hem de bu temeller üzerine inşa edilmiş ve pratik kullanımda bulunan sistemler ele alınacaktır. Araştırma makaleleri ve diğer ders kitaplarına dayalı ileri düzey konular da irdelenecektir. Teorik çalışmalara ek olarak, bir eğitim dönemi boyunca en az bir proje tamamlanacaktır.",Prof. Dr. Turhan TUNALI,TURHAN TUNALI,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+455,CE 455,Derin Sinir Ağları,"Bu ders gelişmiş derin sinir ağlarının yapıları ve algoritmaları hakkında ileri düzeyde bir bilgi birikimi sağlamaktadır. Derin sinir ağları yapıları ve algoritmalarının teorik özellikleri ile birlikte, bu teoriden kaynaklanan pratik uygulamaları da irdelenecektir.",Dr. Öğr. Üyesi Kaya OĞUZ,KAYA OĞUZ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+462,CE 462,Seyrek Temsillemeye Giriş,"Bu ders, seyrek temsilleme yöntemlerine giriş olarak bu yöntemlerin temel prensiplerine teorik ve nümerik olarak sağlam temeller atar, ve bu temel bilgilerden yararlanarak pratik uygulamalarda kullanabilmesini sağlar.",Dr. Öğr. Üyesi Mehmet Türkan,MEHMET TÜRKAN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+466,CE 466,Bilgisayarla Görme,"Bu ders, bilgisayarla görme temel prensipleri ve uygulamaları hakkında bilgi sahibi olmak isteyen öğrencilere yöneliktir. Derste bilgisayarla görme ile ilgili temel kavramlar tanıtılacaktır. Bilgisayarla görmenin günlük hayatımızda önemli olan pratik uygulamaları tartışılacaktır. Öğrenciler bilgisayarla görme algoritmalarını uygulayabilecekleri projeye katılacaktır.",Dr. Öğr. Üyesi Kaya OĞUZ,KAYA OĞUZ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+470,CE 470,Yapay Sinir Ağlarına Giriş,"Bu derste, Yapay Sinir Ağlarının (YSA’nın) yaygın kullanım bulan model ve algoritmaları verilecektir. Dersin içeriği temel sinir hücre modeli, algılayıcı, uyarlanır doğrusal eleman, en küçük kareler algoritması, Çok Katmanlı Algılayıcı (ÇKA), Geriye Yayılım (GY) öğrenme algoritması, Radyal Tabanlı Fonksiyon (RTF) ağları, kendi kendini düzenleyen ağ, vektör nicemlemeyi öğrenen ağ; Destek Vektör Makineleri (DVM), Sürekli zaman ve ayrık zaman Hopfield ağları, sınıflandırma teknikleri, örüntü tanıma, işaret işleme ve kontrol uygulamaları.",Dr. Öğr. Üyesi Kaya OĞUZ,KAYA OĞUZ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+475,CE 475,Otomatik Öğrenme Temelleri ve Uygulamaları,"Bu ders otomatik öğrenmeye istatiksel bir temel oluşturur ve öğrencilere bu temel üstünden otomatik öğrenmeyi tanıtır. Öğrenciler otomatik öğrenme algoritmalarını pratik problemlere uygulamayı, istatiksel analiz yöntemleri kullanarak uygun algoritma seçmeyi ve oluşturdukları modellerin doğruluk derecesini değerlendirmeyi öğrenir.",Dr. Öğr. Üyesi Kutluhan Erol,KUTLUHAN EROL,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+476,CE 476,Müzik ve Bilgisayarlar,"Bu dersin amacı muzik, ses kayıt tekniği ve media alanında kariyer yapmak isteyenler için ideal bir temel oluşturmaktır. Müzik ve bilgisayar bilimleri her geçen gün daha iç içe girmekte ve çok geniş alanda kullanılmaktadır. Bilgisayarlar canlı müzük performansından başlayarak her çeşit kayıt stüdyolarına ve türlü audio ve video üretimi aşamalarında oldukça etkin bir şekilde kullanılmaktadır. Akustik ve örneklemlenmiş veya sentez edilmiş müzik enstrümanları çok yaygın kullanıldığından dolayı bu derste bunların analizi, yapıları ve kullanımı da ele alınmaktadır.",Dr. Öğr. Üyesi Kutluhan Erol,KUTLUHAN EROL,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+477,CE 477,Veri Bilimi,"Bu ders, verilerden faydalı bilgilerin öğrenilmesinin ve kullanışlı tahminler yapılabilmesinin temel prensipleri ve metotlarını içermektedir. Bu derste veri elde etme, veri görselleştirme, veri incelenmesi, istatistiksel veri analizi, ve veri analizi için otomatik öğrenmenin kullanımı incelenecektir. Dersin ana amacı kişisel bir veri bilim projesi uygulayarak öğrencilere pratik ve modern veri analiz yetenekleri sağlamaktır.",Dr. Öğr. Üyesi Alper Demir,ALPER DEMIR,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+485,CE 485,Lineer ve Tamsayı Programlama,Bu dersin ana amacı doğrusal ve tamsayı programlama ile çözülebilecek optimizasyon problemlerinin formüle edilmesi için kullanılan teknikler ile birlikte çözümleri için kullanılan algoritmaların incelenmesidir.,Prof. Dr. Cem EVRENDİLEK,CEM EVRENDİLEK,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+490,CE 490,Dijital Görüntü İşlemeye Giriş,"Bu ders sayısal görüntü işleme sistemlerinin temel prensiplerini ve algoritmalarını tanıtır. Dersin içeriğinde görüntü örnekleme ve nicemleme, uzamsal ve frekans düzlemlerinde görüntü iyileştirme teknikleri, sayısal görüntü işleme için kullanılan sinyal işleme teorileri, örneğin bir ve iki boyutlu evrişim, iki boyutlu Fourier dönüşümü, morfolojik görüntü işleme, renk modelleri ve temel renkli görüntü işleme konuları bulunmaktadır.",Doç. Dr. Mehmet Türkan,MEHMET TÜRKAN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/EEE+461,EEE 461,Gömülü Sistem Tasarımı,"Bu dersin amacı öğrencilere 8 ve 32 bitlik mikrodenetleyicilerin temel mimari özelliklerini ve çalışma prensiplerini anlatmak, ticari ve bilimsel tasarım süreçlerinde kullanılan devre simülatörlerini kullandırmak, algılayıcılar, eyleyiciler ve göstergeler içeren mikrodenetleyici temelli elektronik kontrol sistemler için donanım ve yazılım tasarımları yapmak ve çalıştırmaktır.",Prof. Dr. Süha Bayındır,SÜHA BAYINDIR,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/IE+342,IE 342,Karar Teorisi,"Bu dersin amacı öğrencilere belirsizlik, risk, belirlilik ve çokölçütlülük ortamlarında karar verme durumlarında karşılaşılan problemlerin modellenmesi, çözüm önerilerinin geliştirilmesi ve analizi hakkında giriş niteliğinde bilgiler vermektir",Prof. Dr. Selin ÖZPEYNİRCİ,SELIN ÖZPEYNİRCİ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/IE+345,IE 345,Teknolojide Yenilikçilik,"Yenilikçilik ve teknoloji kavramları, yenilikçilik süreci, ürün geliştirme ve farklı alanlardaki yeni teknolojilerin ticari alana taşınması için gerekli aşamalar hakkında bilinçlendirmek",Yrd. Doç. Dr. Burçak Alp,BURÇAK ALP,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/IE+346,IE 346,Mühendislik Ekonomisi,"Mühendislik ve yönetim kararlarının ekonomik analizindeki temel kavramları tanıtmak, bu kavramların bir mühendislik firmasının fonksiyonlarındaki etkisini ve mühendislik problemlerinin çözümünde karar verme sürecine katkısını açıklamak.",Dr. Öğr. Üyesi Caner Taçoğlu,CANER TAÇOĞLU,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/IE+361,IE 361,Oyun Kuramı,Bu dersin amacı öğrencinin insanlar ve kurumlar arasındaki ilişkilerde kişinin ya da kurumun kazancını maksimize etmesine yönelik oyunlar kuramı kavramlarını anlamasını sağlamaktır.,Doç. Dr. Selin ÖZPEYNİRCİ,SELIN ÖZPEYNİRCİ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/IE+373,IE 373,Endüstride Bilgisayar Uygulamaları,"Dersin amacı öğrencileri kurumsal kaynak planlaması ve temel modülleri konusunda bilgilendirmek ve öğrencilere bu modüllerde uygulamalar yapacak altyapıyı kazandırmaktır. Bu ders ayrıca “e-“ kavramını ve uygulamalarını açıklar, uygulamadan örnekler içerir.",Prof. Dr. Ahmet Sermet Anagün,AHMET SERMET ANAGÜN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/IE+375,IE 375,Finansal Mühendislik,Öğrencilere ekonomik çözümleme ve mühendislik projelerinin temel kavramları ve matematiksel formulasyonlarını öğretmek,Dr. Öğr. Üyesi Caner Taçoğlu,CANER TAÇOĞLU,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/MCE+412,MCE 412,Otonom Robotik,Bu dersin amaçları otonom robotlar hakkında temel bilgi sağlamak ve uygulama örnekleri ile zenginleştirilmiş bir müfredatla temel analiz ve tasarım yöntemlerini tanıtmaktır.,Dr. Öğr. Üyesi Pınar Oğuz Ekim,PINAR OĞUZ EKIM,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/MCE+420,MCE 420,Otomasyon ve Endüstri 4.0,"Bu dersin amacı Mekatronik Mühendisliği öğrencilerine, Endüstriyel Otomasyon Teknolojileri konularında temel bilgileri kazandırmak, temel analiz, tasarım ve uygulama becerilerini, uygulama örnekleriyle zenginleştirilmiş bir programla kazandırmaktır.",Profesör Dr. Şeniz Ertuğrul,ŞENİZ ERTUĞRUL,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+204,SE 204,İnsan-Bilgisayar Etkileşimi,"Dersin amacı, öğrencilere daha etkin kullanıcı arayüzleri geliştirmelerine ve kullanılabilirliği yüksek uygulamalar tasarlamalarına yardımcı olmak amacıyla kullanıcı odaklı tasarım yöntemleri ve araçları hakkında bilgi ve deneyim vermektir.",Dr. Öğr. Üyesi İbrahim ZİNCİR,İBRAHIM ZİNCİR,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+306,SE 306,Veri Tabanı Yönetim Sistemleri,"Bu dersin ana amacı, öğrencilere ORACLE VTYS araç yazılımı kullanarak veri tabanı tasarımı ve uygulama modelleme veri tanımlama, veri öğrenme için geniş bir taban sağlamaktır.",Yrd. Doç. Dr. Coşkun ATAY,COŞKUN ATAY,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+307,SE 307,Nesnel Tabanlı Programlamanın Kavramları,"Bu ders nesneye yönelik programlamaya çokça kullanılan C# programlama dili kullanarak kavramsal ve uygulama tabanlı bir giriş niteliğindedir. Nesneye yönelik programlama ile ilişkilendirilen temel kavramlar (örnek olarak nesneler, sınıflar, protokol, sıradüzen, kalıt, sarma, çok biçimlilik, kodun tekrar kullanımı, arayüzler, beraber çalışma v.b.) C# Programlama dili kullanılarak tanıtılacak ve örneklerle açıklanacaktır.",Dr. Öğr. Üyesi Kutluhan Erol,KUTLUHAN EROL,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+310,SE 310,İleri C++: Şablonlar ve Soysal Programlama,"C++ esnek tasarımı, ölçeklenebilirliği ve verimliliği sayesinde endüstride en çok kullanılan programlama dillerinden biri durumundadır. Bu dersin temel amacı öğrencilerin C++ bilgilerini ve programlama yeteneklerini geliştirmek ve onları C++ dilinde yer alan en güncel yeniliklerle tanıştırmaktır. Bu yeniliklerden bazıları başta Standard Template Library (STL) kütüphanesi olmak üzere soysal programlama teknikleri ve seçilmiş Boost C++ kütüphaneleridir. Bu dersin konuları arasında şablonlarla programlama, ileri şablon programlama teknikleri, soysal programlama, özelleştirilmiş şablonlar kullanma, tip özellikleri (traits), C++ ile GUI programlama, Standard Template Library, STL container, STL iterator, STL algoritmaları, ve seçilmiş Boost C++ kütüphaneleri yer almaktadır.",Yrd. Doç. Dr. Hüseyin AKCAN,HÜSEYIN AKCAN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+311,SE 311,Yazılım Mimarisi,"Bu dersin amacı, öğrencilere etkin, kaliteli, bakımı ve geliştirmesi kolay kompleks yazılımların mimari tasarımlarında, tasarım şablonlarının kullanımını öğretmektir. Tasarım şablonları belirli bir konteskt’de karşımıza çıkan yazılım problemini en iyi çözümü için uzun yıllar boyunca edinilmiş tecrübelerle oluşturulmuş kalıplardır. Bu ders, bir tasarım probleminin mutlak bir şekilde yalnızca bir çözümünün olmadığının, bir yazılım mühendisinin bir çok alternatif arasında avantaj, dezavantaj hesabı yaptıktan sonra bir çözüm üretmek zorunda kalacağı konusunda öğrencileri duyarlı hale getirecektir. Ders, yazılım mimarisinde tasarım şablonlarını kullanmanın ardında yatan temelleri ve avantajları irdeler. Nesneye dayalı tasarım prensiplerinin tekrar edilmesi ve UML diyagramları dersin içerikleri arasındadır. Java dilinde yapılması istenen programlama ödevleri ve proje öğrenciye tasarım şablonlarının kullanımında deneyim kazandıracaktır.",Dr. Öğr. Üyesi Ufuk ÇELİKKAN,UFUK ÇELİKKAN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+313,SE 313,Bilgisayar Grafiği,"Bu dersin amacı öğrencileri üç boyutlu bilgisayar grafiklerinin teorik alt yapısı ve pratik uygulamaları ile tanıştırmak, ve onlara modern grafik araçlarını kullanarak öğrendikleri teknikleri uygulamaya geçirmek konusunda tecrübe aktarmaktır. Bu dersin konuları lineer cebir, üç boyutlu grafik teknikleri ve modern grafik araçlarını kullanma olarak özetlenebilir.",Dr. Öğr. Üyesi Gazihan ALANKUŞ,GAZIHAN ALANKUŞ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+320,SE 320,Bilgisayar Oyunlarına Giriş,"Bu dersin amacı öğrencileri oyun geliştirme süreci ile tanıştırmak, ve onlara modern bir oyun motoru kullanarak oyun geliştirme konusunda tecrübe aktarmaktır. Bu dersin konuları bilgisayar oyunlarına giriş, Unity oyun motorunu kullanma, oyun görsellerini kullanma, oyunlar için betikler halinde program kodu yazma, oyun animasyonları ve etkileşimleri olarak özetlenebilir.",Dr. Öğr. Üyesi Gazihan ALANKUŞ,GAZIHAN ALANKUŞ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+330,SE 330,İleri Düzeyde Oyun Geliştirme,"Bu dersin amacı öğrencileri oyun geliştirme sürecindeki ileri düzey konular ile tanıştırmak, ve onlara modern bir oyun motoru kullanarak öğrendikleri teknikler ile oyun geliştirme konusunda tecrübe aktarmaktır. Bu dersin konuları oyun betikleri yaratma, oyun durumu, fizik, animasyon, oyun kuralları, oyun mekanikleri ve oyun dünyaları olarak özetlenebilir.",Dr. Öğr. Üyesi Gazihan ALANKUŞ,GAZIHAN ALANKUŞ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+344,SE 344,Yazılım Testi,"Bu dersin birinci amacı, öğrencileri yazılım testinin temelleri ve prensipleri hakkında bilgilendirmektir. İkinci amaç ise, öğrencilerin yüksek kaliteli bir yazılım ürünü geliştirmelerini sağlamak üzere, temel test yöntemleri ve teknolojileri hakkında bilgilendirmektir. Dersin üçüncü amacı, öğrencilerin uluslararası yazılım testi belgelendirme sürecinde, yazılım testi konusunda gerekli becerileri kazanmasını sağlamaktır.",Yrd. Doç. Dr. Kaan KURTEL,KAAN KURTEL,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+350,SE 350,Oyun Tasarımı,"Bu dersin amacı öğrencilere oyun tasarımın (ve genel anlamda) tasarımın temel kavram ve çalışma ilkeleri ile tanıştırmaktır. Uygulama ile el ele giden ve hem oyuncu-odaklı hem de döngüsel/yinelemeli bir tasarım anlayışı üstüne kurulu olan derste, haftalık olarak sunulan teorik bilgilerin yanı sıra, öğrencilerden (dijital ve dijital-olmayan) bir oyunu, fikir aşamasından başlayarak nihai ürün aşamasına dek geliştirmeleri beklenmektedir. Öğrenciler teorik derslerin yanı sıra uygulamalarla da sınanacaklardır. Öğrenciler oyun geliştirme uygulamaları esnasında dersin hocaları ve diğer danışmanları tarafından etkin biçimde desteklenecek ve yönlendirileceklerdir.",Prof. Dr. Hüseyin AKCAN,HÜSEYIN AKCAN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+352,SE 352,Bilgisayar Oyunlarında Ağ Programlama,"Bu dersin amacı öğrencileri ağ programlamanın genel konseptleri ile tanıştırmak, ve onlara çoklu oyunculu ve büyük çoklukta oyunculu oyunlar için ağ programlama üzerine tecrübe aktarmaktır. Bu dersin konuları ağ katmanlarına giriş, TCP ve UDP soket programlama, birebir ve çoklu oyun programlama, oyun sunucusu programlama, ağ yapılarında grafik programlama, tutarlılık, gecikme, ölçeklenebililrlik, güvenlik ve sıkıştırma algoritmaları olarak özetlenebilir.",Prof. Dr. Hüseyin AKCAN,HÜSEYIN AKCAN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+354,SE 354,Bilgisayar Oyunlarında Yapay Zeka,"Bu dersin amacı öğrencileri yapay zekanın genel konseptleri ile tanıştırmak, ve onlara yapay zekada kullandıkları belirli algoritmaları bilgisayar oyunlarına entegre etmeleri konusunda tecrübe aktarmaktır. Bu dersin konuları rastsal sayılara giriş, oyun ağaçları, hareket algoritmaları, yol bulma, karar verme, belirsizliği modelleme, taktik ve stratejik yapay zeka ve öğrenme olarak özetlenebilir.",Prof. Dr. Hüseyin AKCAN,HÜSEYIN AKCAN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+355,SE 355,Mobil Oyun Geliştirme,Bu ders mobil platformlarda oyun tasarlamak ve geliştirmek için gerekli olan temel kavram ve metotları öğretir.,Prof. Dr. Hüseyin AKCAN,HÜSEYIN AKCAN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+360,SE 360,Yazılım Geliştirmede İlerlemeler,"Bu ders Java programlama dilinde ileri konular sunmaktadır. Ders, Java programlama'nın temellerini daha önceden öğrenmiş olan öğrencilere yönelik olarak tasarlanmıştır. Ders sınıf / nesne, yöntem, kapsülleme, girdi / çıktı, istisnalar ve kalıtım kavramları ve çokbiçimlilik konularının kısa bir tekrarı ile başlamaktadır. Java'daki grafik kullanıcı arabirimleri (GUI), yerleştirme yöneticilerinin kullanımı ve olay dinleyicisi nesnelerinin tasarımı anlatılmaktadır. Seri hale getirme, XML ve JSON veri işleme, çoklu iş parçacığı, soket ve veritabanı bağlantısı gibi gelişmiş konular ele alınmaktadır. Öğrenciler Junit kullanarak test etmeyi ve hata ayıklama işlemi yapacaklardır. Öğrencilerden, bir GUI'den oluşan ve en az iki ileri programlama konusunu kullanan oldukça karmaşık bir Java programının tasarımını ve gerekleştirmesini içeren bir projeyi tamamlamaları beklenmektedir.",Dr. Öğr. Üyesi Ufuk ÇELİKKAN,UFUK ÇELİKKAN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+362,SE 362,Sunucu-Taraflı Skript Dilleri,"Bu dersin amacı, dinamik web programlama kavramını sunmak ve öğrencilere etkili ve esnek web siteleri geliştirmek için gerekli bilgileri sağlamaktır.",Dr. Öğr. Üyesi İbrahim ZİNCİR,İBRAHIM ZİNCİR,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+370,SE 370,Web Servisleri Programlaması,"Bu dersin ana amacı, hizmet sunmak (makine-makine iletişimi) için kullanılan mevcut ve yeni teknolojilerin araştırılmasıdır. Ayrıca dersin içeriğinde; işlem prosedürleri, hizmet ve güvenlik politikaları, iş protokolleri ve web hizmetleri geliştirme döngüsü de kapsanmaktadır.",Dr. Öğr. Üyesi İbrahim ZİNCİR,İBRAHIM ZİNCİR,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+380,SE 380,Mobil Uygulama Geliştirme,"Bu dersin amacı öğrencilerin mobil cihazlar üzerinde uygulama geliştirme hakkında bilgi sahibi olmaları, mobil cihazlarla diğer programlanabilir cihazlar arasındaki uygulama geliştirme farklarını görmeleri, mobil cihazlar için uygulama geliştirmeye yarayan yazılım çatılarını tanımaları ve takım halinde geliştirecekleri bir uygulama ile pratik deneyim kazanmalarıdır.",Dr. Öğr. Üyesi Gazihan ALANKUŞ,GAZIHAN ALANKUŞ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+420,SE 420,Yapay Zeka ve Uzman Sistemler,"Bu dersin amacı, öğrencilere Yapay Zeka’ nın değişik yönlerinin incelemesini vermektir.The goal of this course is to provide students with a survey of different aspects of Artificial Intelligence (AI).",Doç. Dr. Senem KUMOVA METİN,SENEM KUMOVA METİN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+431,SE 431,Bilgisayar Oyunlarında 3B Modelleme,Bu dersin amacı öğrencilere bilgisayar oyunlarında kullanılabilecek şekilde üç boyutlu modeller geliştirecek tecrübeyi kazandırmaktır.,Prof. Dr. Hüseyin AKCAN,HÜSEYIN AKCAN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+432,SE 432,Bilgisayar Oyunlarında 3B Animasyon,Bu modülün amacı öğrenciye bilgisayar oyunlarında farklı oyun platformları için 3B animasyon gerçekleştirme ve analiz etme becerilerini kazandırmaktır.,Prof. Dr. Hüseyin AKCAN,HÜSEYIN AKCAN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+460,SE 460,Yazılım Ölçümü,"SE460 dersinin amacı, öğrencilerde yazılımın ölçülmesi ve ölçütleri konusunda ortak bir anlayışın geliştirilmesidir. Bu ders, yazılımın ölçülmesi, yazılım kalitesi, iç ve dış ürün özellikleri ve hedefe yönelik ölçme konularını kapsamaktadır.",Yrd. Doç. Dr. Kaan KURTEL,KAAN KURTEL,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+470,SE 470,Yazılım Bakımı,"SE470 dersinin amacı, öğrencilerde yazılım bakımı hakkında ortak anlayışın yaratılmasıdır.",Yrd. Doç. Dr. Kaan KURTEL,KAAN KURTEL,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+480,SE 480,İstemci-Taraflı Skript Dilleri,"Dersin amacı istemci taraflı script dilleri olan JavaScript'i detaylı olarak incelemektir. Konu başlıkları temel JavaScript dilini, DOM kullanımını, CSS yazımını, JQuery kütüphanelerini, medya ve grafik yazımını, ve HTML5 API lerini içerir.",Dr. Öğr. Üyesi İbrahim ZİNCİR,İBRAHIM ZİNCİR,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
