organization,initials,href,course_code,course_name,course_info,instructor,filtered_name,organization_code,organization_href
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11492.html,CS 492,Senior Design Project II,"Continuation of the capstone design project started in the CS 491 course, with the same team. Technical and innovative group project emphasizing engineering design principles on a specific topic in any field of computer science and engineering. Documentation on the low level design and the implementation of the project and an oral presentation, including a demo. Credit units: 3 ECTS Credit units: 6.5, Prerequisite: CS 491. Spring Semester (Erhan Dolak, Tağmaç Topal)",Erhan Dolak,ERHAN DOLAK,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11502.html,CS 502,Algorithms II,"Minimum spanning trees: algorithms of Kruskal and Prim. Single-source shortest paths: Dijkstra's and Bellman-Ford algorithms, shortest paths in directed acyclic graphs. All-pairs shortest paths: Floyd-Warshall and Johnson's algorithms. Parallel algorithms: pointer jumping, CRCW versus EREW, Brent's theorem, prefix computation. Polynomials and the FFT. String matching: Rabin-Karp algorithm, string matching with finite automata, Knuth-Morris-Pratt and Boyer-Moore algorithms. Elementary computational geometry algorithms. Approximation algorithms: vertex-cover, traveling salesman and subset-sum problems. Credit units: 3 ECTS Credit units: 5. Spring Semester (Cevdet Aykanat)",Cevdet Aykanat,CEVDET AYKANAT,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11520.html,CS 520,Computer Architecture,"Basic hardware structure of modern computing platforms: memory systems, storage systems, interconnects, multiprocessors, accelerators, hardware/software cooperation. Key issues in performance, efficiency, scalability, reliability, security, safety, predictability, and quality of service. Credit units: 3 ECTS Credit units: 5. Autumn Semester (Onur Mutlu)",Onur Mutlu,ONUR MUTLU,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11525.html,CS 525,Parallel Computing,"Parallel programming platforms: distributed memory, shared address space, accelerators. Principles of parallel algorithm design: decomposition techniques, tasks and interactions, mapping for load balancing, interaction overheads, parallel algorithm models (data-parallel, task-graph, work-pool, master-slave, pipeline). Basic communication operations. Analytical modeling of parallel programs: sources of parallel programming overhead, performance metrics for parallel systems, scalability of parallel systems (speedup, efficiency, cost, overhead function, isoefficiency, cost optimality, degree of concurrency, granularity), parallel programming paradigms: programming using MPI, programming shared address space platforms (threads, OpenMP, Intel Thread Building Blocks), programming GPUs (CUDA, OpenCL). Parallel computing kernels: matrix transposition, matrix-vector multiplication, matrix-matrix multiplication, matrix partitioning schemes for load-balancing and communication minimization. Credit units: 3 ECTS Credit units: 5. Autumn Semester (Özcan Öztürk) Spring Semester (Cevdet Aykanat)",Özcan Öztürk,ÖZCAN ÖZTÜRK,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11527.html,CS 527,Advances in Switching Networks,"Circuit switching and call models. Types of network connections. Unicast and multicast network models. Cellular permutation arrays. Rearrangeable networks. Benes and Waksman networks. Clos and Cantor Nonblocking networks. Expanders, concentrators, superconcentrators, generalizers. Bassalygo-Pinsker networks. Generalized connectors. Credit units: 3 ECTS Credit units: 5. Autumn Semester (Yavuz Oruç)",Yavuz Oruç,YAVUZ ORUÇ,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11529.html,CS 529,Dynamic and Social Network Analysis,"Overview of network analysis; introduction to social network analysis tools. Social network data: structure and composition; graph and algebraic representation. Classical metrics. Centrality and prestige. Network topology structural balance and transitivity. Detecting communities. Fuzzy overlapping groups. Small world phenomenon. Random networks, dynamic and complex networks. Network formation and evolution over time. Authorship, science, citation networks; geospatial networks; social media networks, malicious networks. Health and disease spread. Term Project. Credit units: 3 ECTS Credit units: 5. Autumn Semester (Miray Kaş)",Miray Kaş,MIRAY KAŞ,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11533.html,CS 533,Information Retrieval Systems,"Introduction to information storage and retrieval (IR). IR vs. DBMS. User perspective, search models, evaluation of IR systems. Formal IR models. Data structures and techniques including, inverted files, signature files, information filtering, clustering and cluster-based retrieval, hypertext and multimedia systems. IR and the Internet, browsing strategies, search engines, web robots and intelligent agents. Credit units: 3 ECTS Credit units: 5. Spring Semester (Fazlı Can)",Fazlı Can,FAZLI CAN,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11549.html,CS 549,Learning for Robotics,"Fundamental ideas and techniques for constructing intelligent (robotic) systems acting in the world. Perception (including approaches based on deep learning and approaches based on 3D geometry), planning (robot kinematics and trajectory generation, collision-free motion planning, task-and-motion planning, and planning under uncertainty), as well as dynamics and control (both model-based and learning-based). Deep reinforcement learning approaches (policy gradients, actor-critic algorithms, value function and q-function methods, inverse reinforcement learning, meta-learning). Highlights of state-of-the-art methods and application domains. Credit units: 3 ECTS Credit units: 5. Autumn Semester (Özgür Salih Öğüz)",Özgür Salih Öğüz,ÖZGÜR SALIH ÖĞÜZ,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11550.html,CS 550,Machine Learning,Introduction to basic machine learning concepts and algorithms. Bayesian decision theory. Decision trees. Artificial neural networks. Evaluation of classification algorithms. Unsupervised learning and clustering. Reinforcement learning. Genetic algorithms. Recent topics in machine learning. Ensemble learning. Cost-sensitive learning. Active learning. Deep learning. Credit units: 3 ECTS Credit units: 5. Spring Semester (Shervin Rahimzadeh Arashloo),Shervin Rahimzadeh Arashloo,SHERVIN RAHIMZADEH ARASHLOO,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11554.html,CS 554,Computer Vision,"Basic concepts in computational vision. Relation to human visual perception. The analysis and understanding of image and video data. Mathematical foundations, image representation, feature extraction, camera geometry and image alignment, stereo and 3-D reconstruction, convolutional neural networks, face processing, object and scene recognition, conditional and Markov random fields, tracking, action recognition. Credit units: 3 ECTS Credit units: 5. Autumn Semester (Hamdi Dibeklioğlu)",Hamdi Dibeklioğlu,HAMDI DIBEKLIOĞLU,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11555.html,CS 555,Introduction to Computer Vision,"Image acquisition, sampling and quantization. Spatial domain processing. Image enhancement. Texture analysis. Edge detection. Frequency domain processing. Color image processing. Mathematical morphology. Image segmentation and region representations. Statistical and structural scene descriptions. Applications. Credit units: 3 ECTS Credit units: 5. Spring Semester (Shervin Rahimzadeh Arashloo)",Shervin Rahimzadeh Arashloo,SHERVIN RAHIMZADEH ARASHLOO,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11557.html,CS 557,Computational Systems Biology,"Short introduction to molecular biology and systems biology, gene; protein, function, biological data types; machine learning overview; analyzing and reconstructing biological networks, inferring protein signaling networks, inferring transcriptional regulatory networks, predicting host-pathogen networks; metabolic networks; regulatory motif finding; comparing and searching interaction networks, dynamical networks; annotating and predicting gene function. Credit units: 3 ECTS Credit units: 5. Spring Semester (İnanç Birol)",İnanç Birol,İNANÇ BIROL,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11559.html,CS 559,Deep Learning,"Overview of machine learning and its applications. Loss functions, numerical optimization and back-propagation. Fundamentals of feedforward neural networks. Modern architectures and techniques for training deep networks. Convolutional neural networks: basics, visualization, and techniques for efficient spatial localization in images. Recurrent neural networks and their variants. Applications of recurrent neural networks in language and image understanding, and image captioning. Recent advances in generative models learning, generative adversarial networks and variational auto encoders. Unsupervised and self-supervised representation learning. Deep reinforcement learning. Credit units: 3 ECTS Credit units: 5. Autumn Semester (Hamdi Dibeklioğlu)",Hamdi Dibeklioğlu,HAMDI DIBEKLIOĞLU,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11564.html,CS 564,Computational Geometry,"Introduction: algorithmic background, data structures, geometric preliminaries, models of computation. Geometric searching: point-location problems, range-searching problems. Convex hulls: problem statement and lower bounds, convex hull algorithms in the plane, Graham's scan, Jarvis's march, Quickhull techniques, divide-and-conquer algorithms, dynamic convex hull, convex hull in 3D. Proximity: a collection of problems, a computational prototype: element uniqueness, lower bounds, the closest-pair problem: a divide-and-conquer approach, the Voronoi diagram, proximity problems solved by the Voronoi diagram. Triangulation: planar triangulations, Delaunay triangulation. Intersections: application areas, planar applications: intersection of convex polygons, intersection of star-shaped polygons, intersection of line segments, 3D applications: intersection of 3D convex polyhedra, intersection of half-spaces. Credit units: 3 ECTS Credit units: 5. Spring Semester (Uğur Güdükbay)",Uğur Güdükbay,UĞUR GÜDÜKBAY,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11573.html,CS 573,Algorithms I,"Asymptotic notation. Divide and conquer: Strassen's algorithm for matrix multiplication, quicksort. Solving recurrences: substitution method, master method. Bounding summations. Randomized quicksort: analysis. Medians and order statistics. Heaps: heapsort, priority queues. Sorting in linear time. Dynamic programming: matrix-chain multiplication, longest common subsequence, O/1 Knapsack problem, resource allocation problem. Greedy algorithms: activity selection problem, Hufmann codes, task scheduling problem. Amortized analysis: aggregate, accounting and potential methods, dynamic tables. Credit units: 3 ECTS Credit units: 5. Autumn Semester (Cevdet Aykanat) Spring Semester (Uğur Doğrusöz)",Cevdet Aykanat,CEVDET AYKANAT,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11575.html,CS 575,Computer Graphics I,Graphics systems and models. Graphics programming. Interaction and animation. Geometric objects and transformations. Viewing. Lighting and shading. Rasterization: from geometry to pixels. Modeling and hierarchy. Curves and surfaces. Advanced rendering. Credit units: 3 ECTS Credit units: 5. Autumn Semester (Uğur Güdükbay),Uğur Güdükbay,UĞUR GÜDÜKBAY,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11577.html,CS 577,Data Privacy,"Introduction to privacy, economics and incentives, crypto-based solution for privacy, hiding data from the database user, hiding access patterns from the database owner, anonymous routing and TOR, privacy in online social networks, privacy in cellular and Wi-Fi networks, location privacy, privacy in e-cash systems, privacy in e-voting, genomic privacy. Credit units: 3 ECTS Credit units: 5. Autumn Semester (Erman Ayday)",Erman Ayday,ERMAN AYDAY,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11583.html,CS 583,Bioinformatics Algorithms,"Biomolecular sequence analysis, Needleman/Wunsch and Smith/Waterman alignment algorithms. Pattern matching algorithms and sequence similarity search. Phylogenetic trees, distance based hierarchical clustering and protein and genome sequence database search. RNA secondary structure prediction problem. Exact and approximation algorithms, heuristics, stochastic context-free grammars, k-mer indexes. Credit units: 3 ECTS Credit units: 5. Autumn Semester (Can Alkan)",Can Alkan,CAN ALKAN,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11585.html,CS 585,Deep Generative Networks,"Image generation and manipulation algorithms with deep learning. Convolutional neural networks, generative adversarial networks. (multi-modal) image to image translation. Image inpainting. Texture synthesis. Unsupervised feature learning via image reconstruction. 3D image learning. Video generation. Credit units: 3 ECTS Credit units: 5. Spring Semester (Ayşegül Dündar Boral)",Ayşegül Dündar Boral,AYŞEGÜL DÜNDAR BORAL,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11590.html,CS 590,Research Seminar I,"Presentation on the preliminary results of the graduate thesis work. Participation in the presentations given by other classmates. Credit units: None ECTS Credit units: 1. Autumn Semester (Uğur Güdükbay) Spring Semester (Cevdet Aykanat, Özgür Ulusoy)",Uğur Güdükbay,UĞUR GÜDÜKBAY,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11683.html,CS 683,Cloud Computing,"Hands-on introduction to cloud computing and its applications. Cloud computing services and infrastructures (virtualization, data center networking, wide-area storage/replication, distributed file systems), development tools, fundamental tradeoffs and algorithms (CAP theorem, NoSQL systems) and applications (big-data analysis, real-time data systems, large-scale web-services). Hands-on exploration of using cloud services (via Google Cloud Computing) and a term project that includes programming to develop applications with backend components running on the cloud. Credit units: 3 ECTS Credit units: 5. Spring Semester (Miray Kaş)",Miray Kaş,MIRAY KAŞ,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
Bilkent University,bilkent,https://catalog.bilkent.edu.tr/../course/c11690.html,CS 690,Research Seminar II,"Presentation on the preliminary results of the Ph.D. thesis work. Participation in the presentations given by other classmates. Credit units: None ECTS Credit units: 1. Autumn Semester (Özgür Salih Öğüz) Spring Semester (Cevdet Aykanat, Özgür Ulusoy)",Özgür Salih Öğüz,ÖZGÜR SALIH ÖĞÜZ,13026521743771720503,https://catalog.bilkent.edu.tr/dep/dc11.html
